Time_ps,Pulse
94.1162109375,222.707663307455
94.1650390625,203.479872157453
94.2138671875,179.064705433333
94.2626953125,152.415372678234
94.3115234375,128.278521049312
94.3603515625,97.8318699184224
94.4091796875,64.9847460745114
94.4580078125,39.4531567198661
94.5068359375,12.6544409298381
94.5556640625,-9.65858935761922
94.6044921875,-39.0652426241304
94.6533203125,-60.9823557187183
94.7021484375,-73.1947176313612
94.7509765625,-96.798824167103
94.7998046875,-110.888574675257
94.8486328125,-129.027757790217
94.8974609375,-137.987890537606
94.9462890625,-144.861677830787
94.9951171875,-154.093831575668
95.0439453125,-160.702720533086
95.0927734375,-170.592972822541
95.1416015625,-176.440462510784
95.1904296875,-182.356810458956
95.2392578125,-188.502444796438
95.2880859375,-197.265072514657
95.3369140625,-193.153281156413
95.3857421875,-191.46826254574
95.4345703125,-193.210603377391
95.4833984375,-188.456080000577
95.5322265625,-186.723591657176
95.5810546875,-177.729810215465
